Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected
853,0.0,0.8481,-0.0134,False,False,False,5.2931,5.1500,0.6368,-1.4388,-2.4354,-4.7721,0.0630,-0.0069,-0.0486,0.0450,0.0388,-0.0649,0.1648,0.3040,-0.6197,0.5946,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0649,-0.0092,-0.0500,0.0458,0.0378,-0.0639,-2.8404,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
854,0.0,0.8481,-0.0128,False,False,False,5.2931,5.1500,0.6368,-1.4388,-2.4354,-4.7721,0.0630,-0.0069,-0.0486,0.0450,0.0388,-0.0649,0.1648,0.3049,-0.6184,0.5963,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0412,-0.0247,-0.0009,0.0187,-0.0155,-0.0512,-2.5795,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
855,0.0,0.8484,-0.0227,False,False,False,5.2921,5.1486,0.6348,-1.4373,-2.4350,-4.7748,-0.1465,-0.0907,-0.0703,0.0411,-0.0235,-0.0975,0.1895,0.3047,-0.6182,0.5967,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0756,-0.0478,-0.0379,0.0225,-0.0116,-0.0525,-0.8662,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
856,0.0,0.8499,-0.0038,False,False,False,5.2898,5.1471,0.6338,-1.4368,-2.4353,-4.7762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2190,0.3032,-0.6186,0.5973,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0511,0.0001,0.0522,0.0730,-0.0648,0.0085,1.5185,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
857,0.0,0.8525,-0.0177,False,False,False,5.2894,5.1471,0.6343,-1.4360,-2.4360,-4.7761,-0.0474,0.0032,0.0532,0.0724,-0.0645,0.0099,0.2390,0.2997,-0.6202,0.5971,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0641,0.0254,-0.0679,0.0778,0.0689,0.0155,-2.2285,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
858,0.0,0.8539,-0.0148,False,False,False,5.2880,5.1468,0.6348,-1.4349,-2.4378,-4.7756,-0.0408,-0.0436,-0.0527,-0.0243,-0.0644,0.0291,0.2990,0.2971,-0.6220,0.5957,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0419,-0.0432,-0.0517,-0.0229,-0.0657,0.0293,2.0591,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
859,0.0,0.8539,-0.0145,False,False,False,5.2880,5.1468,0.6348,-1.4349,-2.4378,-4.7756,-0.0408,-0.0436,-0.0527,-0.0243,-0.0644,0.0291,0.2990,0.2971,-0.6220,0.5957,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0302,0.0429,-0.0222,-0.0130,0.0441,-0.0238,1.8357,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
860,0.0,0.8555,-0.0137,False,False,False,5.2880,5.1458,0.6338,-1.4355,-2.4398,-4.7748,0.0770,-0.0073,0.0033,-0.0146,-0.0740,0.0224,0.3493,0.2955,-0.6229,0.5963,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0762,-0.0092,0.0023,-0.0150,-0.0752,0.0230,0.6394,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
861,0.0,0.8554,-0.0236,False,False,False,5.2881,5.1438,0.6351,-1.4367,-2.4396,-4.7741,-0.0915,-0.1278,0.0783,-0.0601,0.1026,0.0183,0.4225,0.2959,-0.6227,0.5964,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0464,-0.0673,0.0413,-0.0319,0.0526,0.0101,3.0354,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
862,0.0,0.8564,-0.0230,False,False,False,5.2881,5.1438,0.6351,-1.4367,-2.4396,-4.7741,-0.0915,-0.1278,0.0783,-0.0601,0.1026,0.0183,0.4225,0.2941,-0.6237,0.5959,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0208,0.0009,0.0594,0.0671,0.0458,-0.0311,-1.3976,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
863,0.0,0.8573,-0.0045,False,False,False,5.2868,5.1418,0.6362,-1.4376,-2.4382,-4.7739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4301,0.2931,-0.6236,0.5963,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0577,-0.0723,-0.0451,0.0355,-0.0318,0.0013,0.4979,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
864,0.0,0.8573,-0.0020,False,False,False,5.2862,5.1412,0.6357,-1.4372,-2.4385,-4.7739,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4134,0.2931,-0.6236,0.5963,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0478,-0.0713,0.0600,-0.0565,-0.0575,-0.0571,-2.1343,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
865,0.0,0.8580,-0.0180,False,False,False,5.2867,5.1405,0.6364,-1.4378,-2.4391,-4.7744,0.0484,-0.0703,0.0605,-0.0569,-0.0571,-0.0571,0.3934,0.2931,-0.6225,0.5980,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0153,0.0416,0.0201,0.0636,0.0721,0.0638,0.6497,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
866,0.0,0.8585,-0.0169,False,False,False,5.2887,5.1376,0.6376,-1.4385,-2.4407,-4.7770,0.0674,-0.1022,0.0061,0.0224,-0.0374,-0.0997,0.3969,0.2933,-0.6211,0.5998,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0365,-0.0553,0.0044,0.0107,-0.0208,-0.0535,0.4717,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
867,0.0,0.8585,-0.0129,False,False,False,5.2898,5.1364,0.6371,-1.4389,-2.4418,-4.7786,0.0170,0.0418,-0.0616,-0.0692,-0.0544,-0.0178,0.3632,0.2933,-0.6211,0.5998,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0183,0.0386,-0.0615,-0.0689,-0.0549,-0.0193,-2.4873,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
868,0.0,0.8588,-0.0115,False,False,False,5.2898,5.1364,0.6371,-1.4389,-2.4418,-4.7786,0.0170,0.0418,-0.0616,-0.0692,-0.0544,-0.0178,0.3632,0.2941,-0.6198,0.6018,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0443,0.0728,-0.0098,0.0759,-0.0366,0.0249,-1.9724,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
869,0.0,0.8594,-0.0166,False,False,False,5.2902,5.1366,0.6366,-1.4398,-2.4435,-4.7798,0.0035,-0.0533,0.0700,0.0349,-0.0630,-0.0785,0.3832,0.2938,-0.6203,0.6020,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0039,-0.0525,0.0688,0.0336,-0.0641,-0.0789,1.1623,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
870,0.0,0.8594,-0.0026,False,False,False,5.2903,5.1356,0.6379,-1.4392,-2.4447,-4.7812,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3870,0.2938,-0.6203,0.6020,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0401,-0.0427,0.0783,0.0715,0.0082,-0.0029,-2.2197,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
871,0.0,0.8583,-0.0206,False,False,False,5.2914,5.1344,0.6402,-1.4371,-2.4444,-4.7813,0.0760,-0.0792,0.1463,0.1345,0.0179,-0.0026,0.3470,0.2943,-0.6182,0.6021,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0295,-0.0740,-0.0662,-0.0219,0.0208,0.0735,2.2145,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
872,0.0,0.8585,-0.0070,False,False,False,5.2910,5.1346,0.6403,-1.4373,-2.4450,-4.7815,-0.0457,0.0208,0.0094,-0.0141,-0.0580,-0.0214,0.4070,0.2936,-0.6191,0.6013,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0457,0.0208,0.0094,-0.0141,-0.0580,-0.0214,-1.7504,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
873,0.0,0.8589,-0.0091,False,False,False,5.2910,5.1346,0.6403,-1.4373,-2.4450,-4.7815,-0.0457,0.0208,0.0094,-0.0141,-0.0580,-0.0214,0.4070,0.2930,-0.6197,0.6009,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0387,0.0192,-0.0569,0.0704,-0.0408,0.0654,-2.1121,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
874,0.0,0.8595,-0.0149,False,False,False,5.2907,5.1350,0.6406,-1.4383,-2.4467,-4.7824,0.0559,-0.0103,0.0185,-0.0776,-0.0583,-0.0444,0.4435,0.2921,-0.6207,0.6005,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0549,-0.0097,0.0187,-0.0778,-0.0594,-0.0448,0.8613,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
875,0.0,0.8595,-0.0110,False,False,False,5.2920,5.1352,0.6405,-1.4401,-2.4479,-4.7828,0.0299,0.0394,-0.0448,-0.0327,-0.0150,0.0409,0.4243,0.2921,-0.6207,0.6005,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0312,0.0392,-0.0444,-0.0342,-0.0161,0.0400,-0.6752,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
876,0.0,0.8593,-0.0090,False,False,False,5.2920,5.1352,0.6405,-1.4401,-2.4479,-4.7828,0.0299,0.0394,-0.0448,-0.0327,-0.0150,0.0409,0.4243,0.2931,-0.6203,0.6012,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0627,-0.0766,0.0182,-0.0120,0.0576,0.0490,-2.3225,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
877,0.0,0.8605,-0.0236,False,False,False,5.2920,5.1339,0.6400,-1.4417,-2.4498,-4.7827,-0.0391,-0.1352,0.0217,-0.0641,-0.1074,-0.0425,0.3720,0.2934,-0.6191,0.6039,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0200,-0.0701,0.0106,-0.0344,-0.0568,-0.0216,-1.0910,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
878,0.0,0.8605,-0.0198,False,False,False,5.2920,5.1339,0.6400,-1.4417,-2.4498,-4.7827,-0.0391,-0.1352,0.0217,-0.0641,-0.1074,-0.0425,0.3720,0.2934,-0.6191,0.6039,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0654,0.0563,-0.0357,0.0730,-0.0318,0.0684,-2.7597,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
879,0.0,0.8625,-0.0144,False,False,False,5.2909,5.1319,0.6399,-1.4429,-2.4520,-4.7840,-0.0613,0.0182,-0.0382,-0.0285,-0.0618,-0.0750,0.3241,0.2927,-0.6179,0.6070,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0618,0.0136,-0.0379,-0.0294,-0.0633,-0.0757,-1.8300,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
880,0.0,0.8634,-0.0118,False,False,False,5.2894,5.1330,0.6389,-1.4437,-2.4538,-4.7855,-0.0276,0.0732,-0.0336,-0.0207,-0.0673,-0.0034,0.2958,0.2922,-0.6179,0.6079,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0292,0.0735,-0.0344,-0.0212,-0.0685,-0.0049,-1.2414,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
881,0.0,0.8635,-0.0119,False,False,False,5.2895,5.1347,0.6375,-1.4441,-2.4554,-4.7848,0.0650,0.0176,-0.0702,-0.0000,-0.0329,0.0759,0.3304,0.2922,-0.6181,0.6079,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0644,0.0208,-0.0709,-0.0004,-0.0342,0.0758,1.2498,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
882,0.0,0.8638,-0.0238,False,False,False,5.2907,5.1351,0.6362,-1.4441,-2.4561,-4.7833,0.1235,0.0352,-0.1334,-0.0000,-0.0625,0.1442,0.3504,0.2920,-0.6198,0.6072,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0166,-0.0320,0.0052,0.0164,-0.0487,-0.0401,-2.7996,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
883,0.0,0.8638,-0.0112,False,False,False,5.2930,5.1353,0.6337,-1.4440,-2.4576,-4.7807,0.0438,-0.0274,-0.0625,0.0013,-0.0654,0.0613,0.3339,0.2934,-0.6187,0.6090,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0466,-0.0269,-0.0644,0.0013,-0.0663,0.0633,-2.9064,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
884,0.0,0.8638,-0.0262,False,False,False,5.2939,5.1348,0.6325,-1.4440,-2.4589,-4.7795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3338,0.2934,-0.6187,0.6090,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0039,-0.0020,-0.0096,0.0733,0.0707,-0.0693,1.3804,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
885,0.0,0.8642,-0.0119,False,False,False,5.2939,5.1347,0.6324,-1.4433,-2.4581,-4.7802,0.0030,-0.0006,-0.0084,0.0733,0.0720,-0.0705,0.3537,0.2932,-0.6186,0.6096,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0120,-0.0637,-0.0663,-0.0635,-0.0018,0.0768,-2.6856,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
886,0.0,0.8661,-0.0297,False,False,False,5.2923,5.1345,0.6308,-1.4428,-2.4585,-4.7835,-0.1090,-0.0156,-0.0936,-0.0625,-0.1124,-0.1308,0.4336,0.2908,-0.6203,0.6091,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0573,-0.0083,-0.0494,-0.0315,-0.0578,-0.0702,2.2262,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
887,0.0,0.8661,-0.0093,False,False,False,5.2899,5.1348,0.6297,-1.4437,-2.4598,-4.7855,-0.0754,0.0588,0.0188,0.0032,0.0241,-0.0075,0.4881,0.2908,-0.6203,0.6091,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0777,0.0583,0.0175,0.0023,0.0225,-0.0094,1.8921,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
888,0.0,0.8692,-0.0049,False,False,False,5.2146,5.1928,0.6483,-1.4406,-2.4360,-4.7929,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6361,0.2563,-0.6641,0.5527,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0596,0.0382,0.0505,-0.0532,-0.0565,0.0198,1.5144,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
889,0.0,1.3773,-0.0166,False,False,False,-0.4447,4.7551,-0.2264,-1.2852,-0.1048,1.4284,-0.0236,-0.0654,-0.0780,-0.0782,-0.0729,-0.0334,0.0277,0.1634,0.3763,1.0689,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0244,-0.0654,-0.0780,-0.0782,-0.0729,-0.0282,-1.9954,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
890,0.0,1.3782,-0.0343,False,False,False,-0.4451,4.7540,-0.2279,-1.2867,-0.1062,1.4277,-0.0449,-0.1252,-0.1482,-0.1486,-0.1385,-0.0635,0.0396,0.1625,0.3774,1.0689,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0472,-0.0746,-0.0080,0.0625,-0.0517,0.0696,-2.2258,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
891,0.0,1.3794,-0.0339,False,False,False,-0.4475,4.7518,-0.2271,-1.2838,-0.1013,1.4242,-0.0900,-0.0644,0.0273,0.1097,0.1873,-0.1327,0.1058,0.1633,0.3809,1.0689,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0262,-0.0191,0.0079,0.0319,0.0545,-0.0386,-1.6471,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
892,0.0,1.3805,-0.0158,False,False,False,-0.4490,4.7503,-0.2261,-1.2824,-0.0990,1.4232,-0.0442,-0.0765,0.0732,0.0035,0.0102,0.0580,0.1295,0.1632,0.3832,1.0689,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0453,-0.0774,0.0735,0.0048,0.0124,0.0564,-1.6132,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
893,0.0,1.3805,-0.0257,False,False,False,-0.4498,4.7489,-0.2247,-1.2824,-0.0988,1.4243,-0.0840,-0.1455,0.1391,0.0067,0.0193,0.1102,0.1360,0.1632,0.3832,1.0689,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,0.0654,-0.0239,0.0546,-0.0589,0.0027,-0.0733,0.4380,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
894,0.0,1.3808,-0.0492,False,False,False,-0.4524,4.7528,-0.2212,-1.2859,-0.0964,1.4284,-0.1216,0.2077,0.1701,-0.1697,0.1154,0.1962,0.2360,0.1630,0.3837,1.0689,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0449,0.0758,0.0628,-0.0626,0.0426,0.0724,-3.0395,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
895,0.0,1.3768,-0.0061,False,False,False,-0.4560,4.7606,-0.2167,-1.2899,-0.0931,1.4336,-0.0303,-0.0835,-0.0257,0.0710,0.0100,-0.0217,0.3139,0.1740,0.3850,1.0694,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0321,-0.0552,-0.0231,0.0685,0.0117,-0.0187,1.4327,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
896,0.0,1.3737,-0.0192,False,False,False,-0.4566,4.7592,-0.2172,-1.2885,-0.0929,1.4332,-0.0575,-0.1377,-0.0488,0.1350,0.0189,-0.0412,0.3336,0.1807,0.3844,1.0697,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,0.0090,0.0226,0.0743,-0.0590,-0.0233,-0.0670,1.7458,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
897,0.0,1.3745,-0.0339,False,False,False,-0.4596,4.7569,-0.2192,-1.2896,-0.0965,1.4324,-0.1452,-0.0996,-0.0969,-0.0516,-0.1766,-0.0407,0.4166,0.1800,0.3855,1.0696,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0536,-0.0369,-0.0357,-0.0190,-0.0652,-0.0150,1.0301,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
898,0.0,1.3754,-0.0029,False,False,False,-0.4637,4.7538,-0.2219,-1.2910,-0.1014,1.4312,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4184,0.1805,0.3885,1.0693,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,0.0148,-0.0242,-0.0296,-0.0762,0.0471,-0.0179,-1.7954,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
899,0.0,1.3761,-0.0194,False,False,False,-0.4632,4.7532,-0.2227,-1.2932,-0.1000,1.4307,0.0322,-0.0399,-0.0534,-0.1432,0.0946,-0.0328,0.3784,0.1788,0.3883,1.0692,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0340,-0.0001,-0.0391,0.0303,-0.0756,-0.0755,-3.0245,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
900,0.0,1.3767,-0.0024,False,False,False,-0.4632,4.7532,-0.2227,-1.2932,-0.1000,1.4307,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3423,0.1775,0.3884,1.0693,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,0.0222,-0.0008,-0.0774,-0.0288,0.0769,0.0690,-1.5877,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
901,0.0,1.3789,-0.0050,False,False,False,-0.4619,4.7530,-0.2270,-1.2948,-0.0957,1.4346,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.2903,0.1720,0.3877,1.0694,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0600,-0.0416,-0.0385,0.0141,0.0326,-0.0364,-1.7761,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
902,0.0,1.3793,-0.0020,False,False,False,-0.4637,4.7518,-0.2281,-1.2944,-0.0948,1.4335,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.2587,0.1704,0.3871,1.0693,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,0.0744,-0.0620,0.0654,0.0350,0.0686,0.0687,2.7496,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
903,0.0,1.3799,-0.0188,False,False,False,-0.4629,4.7512,-0.2274,-1.2941,-0.0942,1.4342,0.0756,-0.0605,0.0661,0.0347,0.0680,0.0694,0.2787,0.1702,0.3881,1.0693,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0551,-0.0312,-0.0295,-0.0557,-0.0443,-0.0073,-2.1322,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
904,0.0,1.3791,-0.0295,False,False,False,-0.4657,4.7519,-0.2310,-1.2965,-0.0980,1.4344,-0.1054,0.0496,-0.1584,-0.0894,-0.1644,0.0173,0.2550,0.1705,0.3868,1.0692,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0395,0.0180,-0.0588,-0.0335,-0.0611,0.0063,-1.5931,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
905,0.0,1.3790,-0.0168,False,False,False,-0.4665,4.7529,-0.2337,-1.2968,-0.0995,1.4352,0.0501,0.0379,-0.0682,0.0772,0.0628,0.0545,0.2849,0.1715,0.3877,1.0691,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,0.0488,0.0385,-0.0702,0.0760,0.0607,0.0548,0.2922,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
906,0.0,1.3794,-0.0351,False,False,False,-0.4656,4.7536,-0.2350,-1.2954,-0.0983,1.4362,0.0952,0.0720,-0.1296,0.1466,0.1194,0.1036,0.3001,0.1713,0.3884,1.0690,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,0.0476,-0.0737,0.0572,-0.0086,0.0553,0.0106,-2.8872,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
907,0.0,1.3792,-0.0288,False,False,False,-0.4625,4.7557,-0.2366,-1.2944,-0.1005,1.4378,0.1500,0.0996,-0.0775,0.0447,-0.1096,0.0756,0.3307,0.1719,0.3889,1.0690,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,0.0554,0.0367,-0.0286,0.0165,-0.0404,0.0279,0.2136,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
908,0.0,1.3786,-0.0119,False,False,False,-0.4604,4.7570,-0.2372,-1.2923,-0.1021,1.4373,0.0078,0.0043,0.0213,0.1022,-0.0098,-0.0939,0.2875,0.1722,0.3879,1.0688,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,0.0060,0.0036,0.0102,0.0544,-0.0065,-0.0484,-2.0006,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
909,0.0,1.3780,-0.0182,False,False,False,-0.4603,4.7571,-0.2369,-1.2908,-0.1022,1.4360,0.0111,0.0062,0.0304,0.1458,-0.0140,-0.1339,0.2733,0.1721,0.3866,1.0688,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,0.0065,0.0098,0.0093,-0.0766,0.0239,-0.0012,-2.5870,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
910,0.0,1.3773,-0.0253,False,False,False,-0.4630,4.7584,-0.2371,-1.2893,-0.1062,1.4345,-0.1291,0.0615,-0.0094,0.0754,-0.1922,-0.0728,0.2197,0.1717,0.3849,1.0688,0.8020,-0.2600,0.0277,0.8020,-0.2600,0.2477,False,-0.0476,0.0227,-0.0035,0.0278,-0.0709,-0.0269,-1.9190,grasp,0.8020,-0.2600,0.0277,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
