Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected,GT_X,GT_Y,GT_Z,Perception_Error_M
1664,0.0,0.2110,-0.0061,False,False,False,2.0699,4.7295,1.9799,-1.9795,-1.5854,-0.0188,0.0457,0.0042,-0.0043,0.0124,0.0538,0.0570,0.2554,-0.3327,0.3415,0.1340,-0.1904,0.4213,0.0002,0.0000,0.0000,0.0000,False,0.0469,0.0061,-0.0037,0.0132,0.0551,0.0584,-0.1323,grasp,-0.1904,0.4213,0.0002,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.2054
1665,0.0,0.2110,-0.0071,False,False,False,2.0699,4.7295,1.9799,-1.9795,-1.5854,-0.0188,0.0457,0.0042,-0.0043,0.0124,0.0538,0.0570,0.2554,-0.3327,0.3415,0.1340,-0.1904,0.4213,0.0002,0.0000,0.0000,0.0000,False,0.0395,0.0574,0.0243,-0.0051,0.0746,-0.0416,-0.5730,grasp,-0.1904,0.4213,0.0002,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.2054
1666,0.0,0.2110,-0.0096,False,False,False,2.0699,4.7295,1.9799,-1.9795,-1.5854,-0.0188,0.0457,0.0042,-0.0043,0.0124,0.0538,0.0570,0.2554,-0.3327,0.3415,0.1340,-0.1904,0.4213,0.0002,0.0000,0.0000,0.0000,False,-0.0358,0.0443,0.0103,0.0698,-0.0520,-0.0638,-1.5852,grasp,-0.1904,0.4213,0.0002,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.2054
1667,0.0,0.2129,-5.0211,True,False,False,2.0714,4.7289,1.9804,-1.9786,-1.5839,-0.0171,0.0617,-0.0669,0.0652,0.0694,0.0551,0.0616,0.3077,-0.3327,0.3415,0.1340,-0.1889,0.4183,-0.0029,0.0000,0.0000,0.0000,False,0.0625,-0.0669,0.0651,0.0696,0.0561,0.0627,2.5156,grasp,-0.1889,0.4183,-0.0029,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.2054
1668,0.0,0.2113,-0.0064,False,False,False,2.0775,4.7028,1.9993,-1.9601,-1.5668,0.0027,-0.0513,-0.0117,-0.0113,-0.0176,-0.0057,-0.0037,0.0035,-0.3338,0.3245,0.1485,-0.1982,0.3920,0.0011,0.0000,0.0000,0.0000,False,0.0556,0.0298,-0.0214,0.0540,-0.0506,-0.0038,0.5289,grasp,-0.1982,0.3920,0.0011,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1940
1669,0.0,0.2113,-0.0051,False,False,False,2.0770,4.7027,1.9992,-1.9603,-1.5669,0.0027,-0.0514,-0.0117,-0.0114,-0.0176,-0.0057,-0.0037,0.0031,-0.3338,0.3245,0.1485,-0.1982,0.3920,0.0011,0.0000,0.0000,0.0000,False,0.0235,0.0381,-0.0281,-0.0395,0.0655,-0.0103,0.7167,grasp,-0.1982,0.3920,0.0011,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1940
1670,0.0,0.2113,-0.0039,False,False,False,2.0770,4.7027,1.9992,-1.9603,-1.5669,0.0027,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0231,-0.3338,0.3245,0.1485,-0.1982,0.3920,0.0011,0.0000,0.0000,0.0000,False,0.0526,0.0119,-0.0418,-0.0306,0.0522,-0.0134,0.9291,grasp,-0.1982,0.3920,0.0011,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1940
1671,0.0,0.2135,-0.0119,False,False,False,2.0775,4.7028,1.9987,-1.9606,-1.5664,0.0025,0.0526,0.0119,-0.0418,-0.0306,0.0522,-0.0134,0.0631,-0.3338,0.3245,0.1485,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,-0.0481,-0.0702,-0.0584,0.0536,0.0163,-0.0532,2.4034,grasp,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1940
1672,0.0,0.2112,-0.0079,False,False,False,2.0793,4.7032,1.9978,-1.9614,-1.5658,0.0020,0.0742,0.0191,-0.0132,-0.0249,-0.0424,-0.0245,0.1227,-0.3349,0.3246,0.1442,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,0.0752,0.0193,-0.0140,-0.0255,-0.0414,-0.0248,-0.4207,grasp,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1940
1673,0.0,0.2112,-0.0118,False,False,False,2.0793,4.7032,1.9978,-1.9614,-1.5658,0.0020,0.0742,0.0191,-0.0132,-0.0249,-0.0424,-0.0245,0.1227,-0.3349,0.3246,0.1442,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,-0.0484,0.0371,0.0324,0.0378,-0.0019,-0.0535,3.0275,grasp,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1940
1674,0.0,0.2077,-0.0068,False,False,False,2.0802,4.7040,1.9979,-1.9615,-1.5666,0.0010,-0.0498,0.0367,0.0326,0.0383,-0.0011,-0.0531,0.1823,-0.3351,0.3241,0.1385,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,-0.0352,0.0061,0.0515,-0.0053,-0.0091,0.0759,-1.4578,grasp,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1940
1675,0.0,0.2077,-0.0216,False,False,False,2.0793,4.7047,1.9985,-1.9608,-1.5666,0.0000,-0.0946,0.0697,0.0620,0.0727,-0.0021,-0.1008,0.2019,-0.3351,0.3241,0.1385,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,-0.0177,-0.0520,-0.0376,0.0509,0.0140,-0.0468,-2.4248,grasp,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1940
1676,0.0,0.2077,-0.0022,False,False,False,2.0793,4.7047,1.9985,-1.9608,-1.5666,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.2419,-0.3351,0.3241,0.1385,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,0.0402,-0.0640,0.0024,-0.0222,0.0043,0.0437,-1.9121,grasp,-0.1961,0.3946,0.0012,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1940
1677,0.0,0.2100,-0.0055,False,False,False,2.0793,4.7047,1.9985,-1.9608,-1.5666,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.2419,-0.3351,0.3241,0.1385,-0.1948,0.3967,0.0001,0.0000,0.0000,0.0000,False,-0.0076,0.0192,0.0136,-0.0014,0.0398,-0.0389,-2.2290,grasp,-0.1948,0.3967,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1940
1678,0.0,0.2100,-0.0025,False,False,False,2.0803,4.7040,1.9991,-1.9607,-1.5660,0.0009,0.0655,-0.0104,0.0580,0.0298,0.0579,0.0419,0.3012,-0.3351,0.3241,0.1385,-0.1948,0.3967,0.0001,0.0000,0.0000,0.0000,False,0.0659,-0.0111,0.0580,0.0296,0.0580,0.0424,2.9411,grasp,-0.1948,0.3967,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1940
1679,0.0,0.2066,-0.0205,False,False,False,2.0816,4.7038,2.0002,-1.9602,-1.5649,0.0017,0.1244,-0.0198,0.1102,0.0566,0.1100,0.0797,0.3207,-0.3347,0.3238,0.1336,-0.1948,0.3967,0.0001,0.0000,0.0000,0.0000,False,0.0670,0.0605,-0.0261,-0.0587,0.0497,0.0534,-2.5310,grasp,-0.1948,0.3967,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1940
1680,0.0,0.2058,-0.0296,False,False,False,2.0853,4.7052,2.0010,-1.9611,-1.5620,0.0043,0.1234,0.1155,-0.0530,-0.1130,0.0915,0.0994,0.4003,-0.3362,0.3202,0.1286,-0.1948,0.3967,0.0001,0.0000,0.0000,0.0000,False,0.0754,0.0576,0.0527,-0.0750,-0.0255,-0.0218,-0.8920,grasp,-0.1948,0.3967,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1940
1681,0.0,0.2058,-0.0023,False,False,False,2.0853,4.7052,2.0010,-1.9611,-1.5620,0.0043,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3799,-0.3362,0.3202,0.1286,-0.1948,0.3967,0.0001,0.0000,0.0000,0.0000,False,-0.0645,0.0326,-0.0185,-0.0310,-0.0042,-0.0420,-1.0011,grasp,-0.1948,0.3967,0.0001,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1940
1682,0.0,0.2062,-5.0034,True,False,False,2.0853,4.7052,2.0010,-1.9611,-1.5620,0.0043,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3799,-0.3362,0.3202,0.1286,-0.1942,0.3937,-0.0017,0.0000,0.0000,0.0000,False,-0.0115,-0.0541,0.0072,0.0409,0.0159,-0.0292,0.2992,grasp,-0.1942,0.3937,-0.0017,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1940
1683,0.0,0.2148,-0.0063,False,False,False,2.0702,4.6954,1.9989,-1.9596,-1.5626,-0.0009,-0.0419,-0.0016,-0.0109,-0.0186,-0.0116,0.0012,0.0038,-0.3325,0.3264,0.1519,-0.1957,0.3944,0.0009,0.0000,0.0000,0.0000,False,0.0065,-0.0094,-0.0533,0.0018,0.0238,0.0646,-2.0209,grasp,-0.1957,0.3944,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1684,0.0,0.2148,-0.0017,False,False,False,2.0702,4.6954,1.9989,-1.9596,-1.5626,-0.0009,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0177,-0.3325,0.3264,0.1519,-0.1957,0.3944,0.0009,0.0000,0.0000,0.0000,False,-0.0322,0.0663,-0.0445,-0.0101,0.0353,-0.0501,0.6013,grasp,-0.1957,0.3944,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1932
1685,0.0,0.2148,-0.0032,False,False,False,2.0702,4.6954,1.9989,-1.9596,-1.5626,-0.0009,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0577,-0.3325,0.3264,0.1519,-0.1957,0.3944,0.0009,0.0000,0.0000,0.0000,False,0.0352,-0.0717,-0.0184,-0.0353,0.0268,-0.0336,-1.5035,grasp,-0.1957,0.3944,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1686,0.0,0.2167,-0.0044,False,False,False,2.0702,4.6954,1.9989,-1.9596,-1.5626,-0.0009,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0577,-0.3325,0.3264,0.1519,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,-0.0361,-0.0526,-0.0258,0.0466,0.0763,0.0271,-0.4679,grasp,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1687,0.0,0.2133,-0.0071,False,False,False,2.0708,4.6947,1.9984,-1.9604,-1.5618,-0.0007,0.0250,0.0017,-0.0334,-0.0469,0.0577,0.0478,0.1174,-0.3328,0.3263,0.1466,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,0.0254,0.0010,-0.0336,-0.0473,0.0580,0.0474,-0.7778,grasp,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1688,0.0,0.2133,-0.0119,False,False,False,2.0708,4.6947,1.9984,-1.9604,-1.5618,-0.0007,0.0250,0.0017,-0.0334,-0.0469,0.0577,0.0478,0.1174,-0.3328,0.3263,0.1466,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,-0.0238,0.0748,-0.0508,0.0663,-0.0076,-0.0168,-1.8413,grasp,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1689,0.0,0.2120,0.0005,False,False,False,2.0711,4.6955,1.9972,-1.9606,-1.5608,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1533,-0.3337,0.3266,0.1440,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,0.0097,0.0768,-0.0610,0.0656,0.0191,-0.0410,-1.2615,grasp,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1690,0.0,0.2120,-0.0109,False,False,False,2.0712,4.6962,1.9966,-1.9600,-1.5606,-0.0004,0.0099,0.0761,-0.0605,0.0650,0.0192,-0.0408,0.1619,-0.3337,0.3266,0.1440,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,0.0607,0.0607,0.0108,0.0096,0.0025,0.0732,1.5491,grasp,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1932
1691,0.0,0.2120,-0.0129,False,False,False,2.0712,4.6962,1.9966,-1.9600,-1.5606,-0.0004,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.2019,-0.3337,0.3266,0.1440,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,-0.0657,-0.0711,0.0504,0.0341,0.0726,0.0402,2.6007,grasp,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1932
1692,0.0,0.2120,-0.0010,False,False,False,2.0712,4.6962,1.9966,-1.9600,-1.5606,-0.0004,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.2019,-0.3337,0.3266,0.1440,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,0.0763,-0.0230,0.0344,0.0280,0.0628,-0.0371,0.6606,grasp,-0.1938,0.3968,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1932
1693,0.0,0.2137,-0.0044,False,False,False,2.0712,4.6962,1.9966,-1.9600,-1.5606,-0.0004,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.2019,-0.3337,0.3266,0.1440,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,0.0161,0.0060,-0.0170,0.0685,0.0158,-0.0655,-0.9924,grasp,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1694,0.0,0.2109,-0.0078,False,False,False,2.0709,4.6948,1.9973,-1.9593,-1.5595,0.0004,0.0430,-0.0670,0.0198,0.0299,0.0381,0.0402,0.2290,-0.3336,0.3263,0.1396,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,0.0423,-0.0677,0.0203,0.0302,0.0388,0.0406,-2.5278,grasp,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1695,0.0,0.2109,-0.0121,False,False,False,2.0725,4.6934,1.9975,-1.9588,-1.5580,0.0018,0.0740,-0.0117,-0.0170,-0.0036,0.0715,0.0662,0.1750,-0.3336,0.3263,0.1396,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,0.0748,-0.0133,-0.0166,-0.0030,0.0722,0.0670,-3.1039,grasp,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1696,0.0,0.2159,-0.0080,False,False,False,2.0739,4.6932,1.9972,-1.9589,-1.5567,0.0031,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1780,-0.3354,0.3247,0.1446,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,-0.0219,-0.0554,0.0762,-0.0107,0.0187,-0.0258,2.7378,grasp,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1932
1697,0.0,0.2159,-0.0036,False,False,False,2.0739,4.6932,1.9972,-1.9589,-1.5567,0.0031,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.1780,-0.3354,0.3247,0.1446,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,0.0332,0.0253,0.0675,-0.0257,0.0329,0.0140,-1.8572,grasp,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1698,0.0,0.2159,-0.0023,False,False,False,2.0737,4.6926,1.9980,-1.9590,-1.5565,0.0028,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.2178,-0.3354,0.3247,0.1446,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,0.0396,0.0086,-0.0508,0.0349,0.0761,0.0671,-1.5641,grasp,-0.1926,0.3987,0.0006,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1699,0.0,0.2129,-0.0003,False,False,False,2.0740,4.6929,1.9987,-1.9592,-1.5562,0.0030,0.0334,0.0258,0.0667,-0.0256,0.0327,0.0143,0.2145,-0.3354,0.3247,0.1446,-0.1958,0.3959,0.0005,0.0000,0.0000,0.0000,False,0.0151,-0.0505,-0.0371,0.0529,0.0261,0.0704,1.2111,grasp,-0.1958,0.3959,0.0005,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1932
1700,0.0,0.2102,-0.0092,False,False,False,2.0742,4.6924,1.9983,-1.9587,-1.5559,0.0037,0.0148,-0.0508,-0.0377,0.0532,0.0258,0.0703,0.2545,-0.3354,0.3240,0.1404,-0.1958,0.3959,0.0005,0.0000,0.0000,0.0000,False,-0.0324,-0.0642,-0.0005,-0.0062,0.0488,-0.0103,-2.0240,grasp,-0.1958,0.3959,0.0005,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1701,0.0,0.2102,-0.0122,False,False,False,2.0745,4.6919,1.9972,-1.9571,-1.5547,0.0046,0.0022,0.0462,-0.0371,0.0594,0.0694,-0.0430,0.3143,-0.3354,0.3240,0.1404,-0.1958,0.3959,0.0005,0.0000,0.0000,0.0000,False,0.0025,0.0450,-0.0378,0.0604,0.0699,-0.0417,0.6026,grasp,-0.1958,0.3959,0.0005,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1932
1702,0.0,0.2089,-0.0003,False,False,False,2.0745,4.6927,1.9965,-1.9560,-1.5534,0.0038,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3543,-0.3363,0.3234,0.1371,-0.1958,0.3959,0.0005,0.0000,0.0000,0.0000,False,0.0484,0.0668,-0.0721,0.0683,0.0545,0.0636,-2.5983,grasp,-0.1958,0.3959,0.0005,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1703,0.0,0.2089,-0.0022,False,False,False,2.0750,4.6934,1.9958,-1.9553,-1.5529,0.0044,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3943,-0.3363,0.3234,0.1371,-0.1958,0.3959,0.0005,0.0000,0.0000,0.0000,False,-0.0454,0.0208,0.0394,0.0369,-0.0141,-0.0318,-0.0596,grasp,-0.1958,0.3959,0.0005,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1932
1704,0.0,0.2102,-5.0041,True,False,False,2.0750,4.6934,1.9958,-1.9553,-1.5529,0.0044,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3943,-0.3363,0.3234,0.1371,-0.1943,0.3957,-0.0000,0.0000,0.0000,0.0000,False,0.0164,0.0039,-0.0052,0.0477,0.0569,-0.0786,2.3358,grasp,-0.1943,0.3957,-0.0000,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1932
1705,0.0,0.2161,-0.0053,False,False,False,2.0660,4.6941,1.9941,-1.9558,-1.5529,-0.0044,-0.0361,0.0001,-0.0044,-0.0239,-0.0250,0.0061,0.0049,-0.3345,0.3265,0.1539,-0.1982,0.3953,0.0010,0.0000,0.0000,0.0000,False,0.0552,0.0092,-0.0593,-0.0076,0.0538,0.0698,-1.4826,grasp,-0.1982,0.3953,0.0010,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1958
1706,0.0,0.2161,-0.0050,False,False,False,2.0660,4.6941,1.9941,-1.9558,-1.5529,-0.0044,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0449,-0.3345,0.3265,0.1539,-0.1982,0.3953,0.0010,0.0000,0.0000,0.0000,False,-0.0549,0.0060,-0.0516,0.0582,0.0504,0.0680,2.0322,grasp,-0.1982,0.3953,0.0010,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1958
1707,0.0,0.2148,-0.0017,False,False,False,2.0660,4.6941,1.9941,-1.9558,-1.5529,-0.0044,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0449,-0.3340,0.3274,0.1529,-0.1982,0.3953,0.0010,0.0000,0.0000,0.0000,False,-0.0297,-0.0402,-0.0499,-0.0209,0.0765,0.0206,0.1355,grasp,-0.1982,0.3953,0.0010,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1958
1708,0.0,0.2148,-0.0135,False,False,False,2.0655,4.6942,1.9936,-1.9552,-1.5524,-0.0037,-0.0549,0.0060,-0.0516,0.0582,0.0504,0.0680,0.0649,-0.3340,0.3274,0.1529,-0.1982,0.3953,0.0010,0.0000,0.0000,0.0000,False,0.0318,0.0731,0.0315,-0.0470,0.0128,-0.0647,2.8606,grasp,-0.1982,0.3953,0.0010,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1958
1709,0.0,0.2168,-0.0038,False,False,False,2.0655,4.6942,1.9936,-1.9552,-1.5524,-0.0037,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0848,-0.3340,0.3274,0.1529,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,-0.0736,-0.0367,-0.0278,-0.0523,0.0608,0.0702,-2.8875,grasp,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1958
1710,0.0,0.2130,-0.0135,False,False,False,2.0647,4.6938,1.9933,-1.9557,-1.5518,-0.0030,-0.0736,-0.0367,-0.0278,-0.0523,0.0608,0.0702,0.1248,-0.3340,0.3278,0.1476,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,0.0564,0.0461,-0.0043,-0.0103,0.0554,0.0626,0.9121,grasp,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1958
1711,0.0,0.2130,-0.0210,False,False,False,2.0656,4.6948,1.9946,-1.9565,-1.5506,-0.0018,0.1481,0.1110,0.1191,0.0144,0.0050,-0.0074,0.2021,-0.3340,0.3278,0.1476,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,0.0765,0.0577,0.0621,0.0066,0.0038,-0.0026,2.7916,grasp,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1958
1712,0.0,0.2130,-0.0202,False,False,False,2.0677,4.6965,1.9965,-1.9563,-1.5505,-0.0019,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.2415,-0.3340,0.3278,0.1476,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,-0.0346,-0.0770,-0.0522,0.0187,0.0629,-0.0232,-1.4389,grasp,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1958
1713,0.0,0.2093,0.0033,False,False,False,2.0677,4.6965,1.9965,-1.9563,-1.5505,-0.0019,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.2415,-0.3348,0.3255,0.1403,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,-0.0229,-0.0108,0.0427,-0.0567,0.0103,-0.0314,-1.6138,grasp,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1958
1714,0.0,0.2093,-0.0143,False,False,False,2.0674,4.6957,1.9959,-1.9561,-1.5499,-0.0021,-0.0370,-0.0797,-0.0551,0.0185,0.0628,-0.0231,0.2615,-0.3348,0.3255,0.1403,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,0.0184,0.0773,0.0285,-0.0584,0.0671,0.0089,-2.8535,grasp,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1958
1715,0.0,0.2093,-0.0158,False,False,False,2.0674,4.6957,1.9959,-1.9561,-1.5499,-0.0021,-0.0370,-0.0797,-0.0551,0.0185,0.0628,-0.0231,0.2615,-0.3348,0.3255,0.1403,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,0.0624,0.0519,0.0711,0.0579,-0.0019,0.0032,-2.8806,grasp,-0.1962,0.3973,0.0009,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1958
1716,0.0,0.2124,-5.0131,True,False,False,2.0674,4.6957,1.9960,-1.9555,-1.5494,-0.0016,0.0031,-0.0049,0.0092,0.0609,0.0498,0.0562,0.2291,-0.3350,0.3253,0.1403,-0.1941,0.3962,-0.0020,0.0000,0.0000,0.0000,False,0.0031,-0.0049,0.0092,0.0609,0.0498,0.0562,-1.8693,grasp,-0.1941,0.3962,-0.0020,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.8020,-0.2600,0.0099,1.1958
1717,0.0,0.2137,-0.0061,False,False,False,2.0581,4.6943,1.9958,-1.9510,-1.5484,0.0090,-0.0280,-0.0001,-0.0075,-0.0341,-0.0351,-0.0139,0.0009,-0.3319,0.3269,0.1530,-0.1954,0.3908,0.0014,0.0000,0.0000,0.0000,False,-0.0652,0.0414,-0.0321,0.0678,-0.0423,-0.0353,1.3480,grasp,-0.1954,0.3908,0.0014,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.8020,-0.2600,0.0099,1.1910
