Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected
58,0.0,1.4820,-0.0151,False,False,False,-1.6445,4.0217,0.2400,-1.6044,-2.6441,1.2904,-0.0786,0.1113,-0.0311,0.1431,0.1115,0.0935,0.5419,-0.1023,0.3764,0.9967,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0423,0.0600,-0.0172,0.0794,0.0585,0.0514,0.6141,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
59,0.0,1.4775,-0.0174,False,False,False,-1.6481,4.0267,0.2367,-1.5956,-2.6376,1.2959,0.0487,-0.1062,-0.1082,0.0693,0.0285,0.0352,0.5097,-0.1001,0.3641,0.9998,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0236,-0.0503,-0.0576,0.0396,0.0174,0.0206,0.5458,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
60,0.0,1.4782,-0.0396,False,False,False,-1.6425,4.0185,0.2301,-1.5932,-2.6338,1.2957,0.1927,-0.1860,-0.1468,0.0119,0.1413,-0.0662,0.5055,-0.1000,0.3694,0.9976,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0720,-0.0741,-0.0561,0.0056,0.0527,-0.0238,0.8799,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
61,0.0,1.4801,-0.0365,False,False,False,-1.6407,4.0180,0.2256,-1.5966,-2.6306,1.2958,-0.0408,0.1962,-0.1279,-0.1743,0.0670,0.0463,0.4846,-0.1012,0.3760,0.9951,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0120,0.0629,-0.0491,-0.0642,0.0265,0.0162,0.3412,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
62,0.0,1.2849,-0.0029,False,False,False,-0.8340,4.5330,-0.0897,-1.3958,-0.9073,1.4209,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0201,0.2347,0.1661,1.0812,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0554,-0.0589,-0.0363,0.0204,-0.0756,0.0669,-0.8560,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
63,0.0,1.2841,-0.0215,False,False,False,-0.8355,4.5337,-0.0915,-1.3953,-0.9071,1.4199,-0.0505,0.0952,-0.0986,0.0243,0.0843,-0.1096,0.1001,0.2452,0.1834,1.0787,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0273,0.0490,-0.0522,0.0129,0.0433,-0.0570,2.3926,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
64,0.0,1.2841,-0.0143,False,False,False,-0.8361,4.5356,-0.0926,-1.3938,-0.9069,1.4195,0.0047,0.0329,0.0204,0.0740,-0.0623,0.0732,0.1800,0.2452,0.1834,1.0787,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0018,0.0190,0.0093,0.0393,-0.0316,0.0370,-0.3167,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
65,0.0,1.2810,0.0002,False,False,False,-0.8361,4.5361,-0.0923,-1.3927,-0.9077,1.4205,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.1890,0.2521,0.1818,1.0792,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0536,-0.0095,0.0355,0.0475,0.0737,0.0037,-2.2921,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
66,0.0,1.2810,-0.0246,False,False,False,-0.8345,4.5353,-0.0932,-1.3934,-0.9054,1.4194,0.0663,-0.0441,-0.0805,-0.0728,0.1014,-0.0715,0.2409,0.2521,0.1818,1.0792,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0354,-0.0233,-0.0420,-0.0378,0.0541,-0.0376,2.6777,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
67,0.0,1.2787,-0.0111,False,False,False,-0.8329,4.5351,-0.0939,-1.3949,-0.9038,1.4182,0.0666,0.0652,0.0463,-0.0492,0.0228,-0.0263,0.2433,0.2551,0.1801,1.0786,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0676,0.0623,0.0451,-0.0503,0.0243,-0.0273,-1.8195,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
68,0.0,1.2800,-0.0146,False,False,False,-0.8313,4.5359,-0.0931,-1.3951,-0.9038,1.4170,0.0343,-0.0553,-0.0139,0.0711,-0.0462,-0.0707,0.2738,0.2562,0.1830,1.0796,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0355,-0.0522,-0.0131,0.0702,-0.0458,-0.0712,0.2806,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
69,0.0,1.2800,-0.0279,False,False,False,-0.8307,4.5349,-0.0934,-1.3938,-0.9047,1.4156,0.0651,-0.1035,-0.0265,0.1352,-0.0878,-0.1343,0.2900,0.2562,0.1830,1.0796,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0103,0.0484,-0.0198,0.0083,-0.0028,-0.0166,1.9880,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
70,0.0,1.2791,-0.0084,False,False,False,-0.8301,4.5357,-0.0934,-1.3936,-0.9043,1.4152,0.0457,0.0518,0.0207,0.0102,0.0410,-0.0307,0.2901,0.2579,0.1826,1.0795,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0458,0.0524,0.0205,0.0103,0.0410,-0.0309,-3.0532,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
71,0.0,1.2785,-0.0027,False,False,False,-0.8264,4.5403,-0.0917,-1.3928,-0.9010,1.4127,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.2468,0.2581,0.1821,1.0792,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0211,0.0507,-0.0314,0.0287,-0.0376,-0.0749,1.5350,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
72,0.0,1.2785,-0.0255,False,False,False,-0.8271,4.5416,-0.0926,-1.3920,-0.9021,1.4105,-0.0431,0.0895,-0.0611,0.0539,-0.0741,-0.1402,0.2868,0.2581,0.1821,1.0792,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0221,0.0140,-0.0731,0.0707,0.0092,-0.0617,0.8902,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
73,0.0,1.2756,-0.0134,False,False,False,-0.8267,4.5412,-0.0922,-1.3914,-0.9016,1.4113,0.0410,-0.0438,0.0467,0.0573,0.0530,0.0772,0.3329,0.2617,0.1794,1.0787,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0410,-0.0437,0.0467,0.0573,0.0530,0.0772,0.3445,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
74,0.0,1.2747,-0.0020,False,False,False,-0.8248,4.5391,-0.0900,-1.3888,-0.8991,1.4149,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.3636,0.2636,0.1808,1.0779,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0210,0.0301,-0.0066,0.0385,0.0749,0.0287,0.3963,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
75,0.0,1.2747,-0.0267,False,False,False,-0.8237,4.5409,-0.0905,-1.3867,-0.8950,1.4164,0.0538,0.0854,-0.0214,0.1000,0.1990,0.0722,0.3871,0.2636,0.1808,1.0779,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0614,0.0044,0.0140,0.0537,0.0561,0.0352,-1.4648,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
76,0.0,1.2737,-0.0301,False,False,False,-0.8221,4.5394,-0.0921,-1.3885,-0.8966,1.4170,0.1045,-0.1129,-0.1090,-0.1190,-0.1060,0.0393,0.3099,0.2652,0.1811,1.0774,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0550,-0.0590,-0.0574,-0.0626,-0.0558,0.0207,-2.6954,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
77,0.0,1.2791,-0.0222,False,False,False,-0.8211,4.5373,-0.0936,-1.3896,-0.8974,1.4168,-0.0560,0.0506,0.0127,0.0560,0.0711,-0.0767,0.3300,0.2585,0.1855,1.0786,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0545,0.0396,0.0111,0.0543,0.0696,-0.0761,1.5025,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
78,0.0,1.2791,-0.0024,False,False,False,-0.8237,4.5396,-0.0930,-1.3871,-0.8942,1.4132,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.3739,0.2585,0.1855,1.0786,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0042,-0.0248,-0.0018,-0.0120,0.0701,-0.0351,0.0668,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
79,0.0,1.2756,-0.0141,False,False,False,-0.8235,4.5387,-0.0953,-1.3871,-0.8923,1.4118,0.0151,-0.0480,-0.1483,0.0042,0.0764,-0.0691,0.3174,0.2636,0.1835,1.0778,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0079,-0.0254,-0.0781,0.0021,0.0409,-0.0367,-2.5380,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
80,0.0,1.2795,-0.0168,False,False,False,-0.8234,4.5380,-0.0968,-1.3870,-0.8920,1.4103,-0.0071,0.0378,0.0617,0.0062,-0.0792,-0.0590,0.2898,0.2581,0.1874,1.0781,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0069,0.0336,0.0596,0.0062,-0.0782,-0.0600,-1.0757,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
81,0.0,1.2795,-0.0107,False,False,False,-0.8240,4.5381,-0.0950,-1.3870,-0.8930,1.4092,-0.0533,-0.0676,0.0624,-0.0090,0.0551,0.0031,0.2939,0.2581,0.1874,1.0781,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0535,-0.0654,0.0636,-0.0089,0.0536,0.0020,-0.6062,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
82,0.0,1.2782,-0.0145,False,False,False,-0.8259,4.5367,-0.0923,-1.3865,-0.8916,1.4104,-0.0552,-0.0048,0.0999,0.0439,0.0222,0.0793,0.2521,0.2593,0.1860,1.0778,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0300,-0.0039,0.0538,0.0229,0.0127,0.0418,-2.1049,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
83,0.0,1.2779,-0.0137,False,False,False,-0.8259,4.5366,-0.0916,-1.3853,-0.8915,1.4113,0.0789,-0.0071,-0.0774,0.0553,-0.0185,-0.0223,0.2192,0.2578,0.1851,1.0770,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0781,-0.0068,-0.0760,0.0559,-0.0182,-0.0212,-2.1213,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
84,0.0,1.2779,-0.0133,False,False,False,-0.8249,4.5358,-0.0937,-1.3840,-0.8922,1.4115,-0.0455,-0.0652,-0.0637,0.0239,-0.0389,0.0540,0.2503,0.2578,0.1851,1.0770,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0440,-0.0662,-0.0652,0.0249,-0.0393,0.0536,1.5516,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
85,0.0,1.2792,-0.0147,False,False,False,-0.8252,4.5343,-0.0942,-1.3831,-0.8937,1.4114,0.0323,-0.0021,0.0498,0.0324,-0.0506,-0.0728,0.2123,0.2568,0.1873,1.0772,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0161,-0.0039,0.0250,0.0175,-0.0274,-0.0373,-2.7430,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
86,0.0,1.2801,-0.0119,False,False,False,-0.8244,4.5338,-0.0930,-1.3819,-0.8944,1.4105,0.0378,-0.0372,0.0404,0.0737,0.0024,0.0116,0.1969,0.2536,0.1872,1.0766,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0383,-0.0373,0.0411,0.0742,0.0017,0.0105,-1.5707,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
87,0.0,1.2801,-0.0176,False,False,False,-0.8238,4.5335,-0.0916,-1.3810,-0.8937,1.4113,-0.0148,0.0445,0.0663,-0.0489,0.0706,0.0605,0.2372,0.2536,0.1872,1.0766,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0141,0.0436,0.0671,-0.0475,0.0707,0.0607,2.2593,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
88,0.0,1.2778,-0.0078,False,False,False,-0.8239,4.5339,-0.0903,-1.3819,-0.8920,1.4117,0.0217,-0.0655,0.0016,-0.0044,0.0276,-0.0736,0.2972,0.2575,0.1863,1.0763,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0214,-0.0628,0.0029,-0.0053,0.0290,-0.0725,1.3277,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
89,0.0,1.2775,-0.0212,False,False,False,-0.8240,4.5344,-0.0906,-1.3810,-0.8935,1.4103,-0.0361,0.1311,-0.0182,0.0686,-0.1303,-0.0007,0.3224,0.2592,0.1869,1.0764,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0186,0.0665,-0.0095,0.0360,-0.0680,-0.0018,-0.5003,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
90,0.0,1.2775,-0.0094,False,False,False,-0.8246,4.5367,-0.0913,-1.3799,-0.8958,1.4107,-0.0030,0.0010,-0.0499,0.0126,-0.0471,0.0441,0.3249,0.2592,0.1869,1.0764,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0035,0.0070,-0.0502,0.0136,-0.0489,0.0441,-0.5524,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
91,0.0,1.2752,-0.0099,False,False,False,-0.8249,4.5364,-0.0923,-1.3801,-0.8962,1.4122,-0.0303,-0.0295,-0.0028,-0.0510,0.0571,0.0638,0.3648,0.2611,0.1834,1.0761,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0303,-0.0294,-0.0038,-0.0508,0.0562,0.0647,1.0957,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
92,0.0,1.2749,-0.0261,False,False,False,-0.8238,4.5365,-0.0901,-1.3827,-0.8944,1.4145,0.1115,0.0478,0.1477,-0.1038,0.0429,0.0699,0.4016,0.2632,0.1839,1.0766,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0581,0.0244,0.0777,-0.0556,0.0236,0.0380,0.4200,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
93,0.0,1.2749,-0.0130,False,False,False,-0.8230,4.5368,-0.0886,-1.3843,-0.8935,1.4152,-0.0778,-0.0567,-0.0635,-0.0177,0.0352,-0.0236,0.4467,0.2632,0.1839,1.0766,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0762,-0.0545,-0.0613,-0.0191,0.0358,-0.0226,2.0224,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
94,0.0,1.2749,-0.0114,False,False,False,-0.8252,4.5354,-0.0902,-1.3841,-0.8929,1.4141,-0.0745,-0.0121,-0.0307,0.0548,-0.0072,-0.0660,0.4591,0.2632,0.1839,1.0766,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0759,-0.0155,-0.0319,0.0545,-0.0065,-0.0664,0.2077,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
95,0.0,1.2746,-0.0231,False,False,False,-0.8250,4.5357,-0.0890,-1.3829,-0.8910,1.4146,0.1053,0.0313,0.1165,0.0139,0.1322,0.1126,0.4693,0.2653,0.1842,1.0772,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0540,0.0162,0.0607,0.0084,0.0695,0.0580,0.8284,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
96,0.0,1.2743,-0.0117,False,False,False,-0.8233,4.5354,-0.0871,-1.3833,-0.8892,1.4168,0.0188,-0.0803,0.0237,-0.0609,-0.0097,0.0612,0.5129,0.2653,0.1841,1.0769,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0203,-0.0791,0.0254,-0.0608,-0.0078,0.0628,2.7613,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
97,0.0,1.2743,-0.0091,False,False,False,-0.8222,4.5336,-0.0868,-1.3849,-0.8891,1.4182,0.0780,-0.0061,-0.0161,-0.0501,0.0291,0.0256,0.4952,0.2653,0.1841,1.0769,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0784,-0.0103,-0.0156,-0.0512,0.0289,0.0267,-0.5136,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
98,0.0,1.2743,-0.0122,False,False,False,-0.8201,4.5337,-0.0878,-1.3865,-0.8887,1.4184,0.0577,0.0299,-0.0712,-0.0625,-0.0167,-0.0339,0.5192,0.2664,0.1854,1.0769,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0592,0.0295,-0.0715,-0.0635,-0.0161,-0.0334,2.6066,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
99,0.0,1.2760,-0.0138,False,False,False,-0.8198,4.5347,-0.0889,-1.3878,-0.8874,1.4177,-0.0491,0.0267,0.0154,-0.0039,0.1057,0.0005,0.5299,0.2650,0.1872,1.0775,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0247,0.0146,0.0068,-0.0032,0.0553,-0.0004,0.8235,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
100,0.0,1.2760,-0.0032,False,False,False,-0.8205,4.5351,-0.0887,-1.3878,-0.8859,1.4177,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5303,0.2650,0.1872,1.0775,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0021,0.0393,-0.0058,-0.0005,0.0142,0.0184,1.2293,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
101,0.0,1.2760,-0.0033,False,False,False,-0.8204,4.5363,-0.0889,-1.3878,-0.8855,1.4183,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.5153,0.2658,0.1874,1.0778,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0346,0.0428,-0.0293,-0.0659,0.0411,0.0758,-2.5948,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
102,0.0,1.2758,-0.0269,False,False,False,-0.8194,4.5375,-0.0897,-1.3897,-0.8843,1.4205,0.0657,0.0797,-0.0555,-0.1252,0.0776,0.1434,0.4754,0.2659,0.1870,1.0779,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0687,-0.0610,-0.0299,0.0756,-0.0555,-0.0359,-2.1978,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
103,0.0,1.2758,-0.0456,False,False,False,-0.8233,4.5341,-0.0914,-1.3854,-0.8875,1.4184,-0.1879,-0.1679,-0.0795,0.2082,-0.1525,-0.1010,0.3959,0.2659,0.1870,1.0779,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0686,-0.0165,-0.0070,0.0258,0.0299,0.0712,-0.1174,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
104,0.0,1.2776,-0.0217,False,False,False,-0.8252,4.5333,-0.0915,-1.3847,-0.8866,1.4205,-0.1268,-0.0252,-0.0118,0.0451,0.0598,0.1372,0.3884,0.2618,0.1881,1.0774,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0210,0.0483,-0.0382,-0.0433,0.0349,-0.0035,1.0874,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
105,0.0,1.2814,-0.0060,False,False,False,-0.8023,4.5820,-0.1296,-1.4288,-0.8526,1.4149,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.5384,0.2759,0.1893,1.0884,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0556,0.0526,0.0427,-0.0054,0.0768,0.0581,0.8753,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
106,0.0,1.2814,-0.0121,False,False,False,-0.8018,4.5824,-0.1289,-1.4287,-0.8531,1.4150,0.0559,0.0373,0.0700,0.0008,-0.0563,0.0041,0.5180,0.2759,0.1893,1.0884,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0559,0.0373,0.0700,0.0008,-0.0563,0.0041,0.3316,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
107,0.0,1.2793,-0.0188,False,False,False,-0.7999,4.5849,-0.1251,-1.4286,-0.8534,1.4171,-0.0453,0.0370,0.0344,0.0075,0.1486,0.1249,0.5636,0.2772,0.1865,1.0878,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0223,0.0218,0.0200,0.0040,0.0767,0.0658,2.7510,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
108,0.0,1.2793,-0.0037,False,False,False,-0.8013,4.5862,-0.1240,-1.4284,-0.8486,1.4211,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.5791,0.2772,0.1865,1.0878,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0521,-0.0577,0.0257,-0.0217,0.0260,0.0430,-0.5892,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
109,0.0,1.2772,-0.0135,False,False,False,-0.7996,4.5839,-0.1230,-1.4282,-0.8487,1.4217,0.0223,-0.0534,0.0311,0.0761,-0.0755,-0.0539,0.5326,0.2812,0.1859,1.0874,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0233,-0.0559,0.0315,0.0757,-0.0750,-0.0531,0.8219,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
110,0.0,1.2786,-0.0035,False,False,False,-0.7981,4.5817,-0.1211,-1.4249,-0.8514,1.4191,0.0484,0.0495,0.0477,-0.0179,0.0798,-0.0183,0.4956,0.2789,0.1875,1.0873,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0490,0.0466,0.0486,-0.0159,0.0778,-0.0198,-0.3115,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
111,0.0,1.2786,-0.0022,False,False,False,-0.7971,4.5827,-0.1202,-1.4252,-0.8499,1.4187,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.5020,0.2789,0.1875,1.0873,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0444,0.0403,0.0101,0.0078,-0.0594,0.0334,2.5491,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
112,0.0,1.3535,-0.0151,False,False,False,-0.5289,4.7175,-0.2004,-1.3166,-0.2779,1.4641,0.0195,-0.0065,0.0576,-0.0145,0.0174,0.0455,0.0073,0.2081,0.3409,1.0673,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0229,-0.0047,0.0565,-0.0131,0.0250,0.0460,-2.8405,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
113,0.0,1.3535,-0.0289,False,False,False,-0.5273,4.7170,-0.1958,-1.3178,-0.2765,1.4678,0.0670,-0.0218,0.1980,-0.0500,0.0599,0.1564,0.0157,0.2081,0.3409,1.0673,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0779,-0.0510,0.0319,0.0479,-0.0159,0.0695,-2.0020,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
114,0.0,1.3531,-0.0018,False,False,False,-0.5265,4.7165,-0.1955,-1.3173,-0.2767,1.4685,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0477,0.2099,0.3418,1.0674,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0435,-0.0497,0.0351,0.0117,-0.0174,-0.0684,-2.2414,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
115,0.0,1.3536,-0.0132,False,False,False,-0.5266,4.7158,-0.1952,-1.3165,-0.2765,1.4675,-0.0510,-0.0138,-0.0065,0.0724,0.0411,-0.0241,0.0611,0.2105,0.3436,1.0672,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0506,-0.0143,-0.0061,0.0725,0.0409,-0.0248,-2.4390,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
